-0.5030565,0.864253,-0.4307003,0.9024954,-0.3554602,0.9346921,-0.2778387,0.960628,-0.1983557,0.9801306,-0.1175442,0.9930679,-0.03594589,0.999354,0.04589272,0.9989467,0.1274242,0.9918486,0.2081032,0.9781072
0.2873869,0.9578149,0.3647461,0.931107,0.4396629,0.8981628
-0.918735,-0.3948736,-0.8859034,-0.46387,-0.8478994,-0.5301561,-0.8049469,-0.5933485,-0.7572918,-0.6530762,-0.7052183,-0.7089901,-0.649025,-0.760767,-0.5890446,-0.8080997,-0.5256252,-0.8507166,-0.4591351,-0.8883662
-0.389967,-0.9208288,-0.3185205,-0.947916,-0.2452154,-0.9694688
0.4778566,-0.8784385,0.5321779,-0.846632,0.5843925,-0.811471,0.6342907,-0.7730942,0.6816759,-0.7316551,0.7263594,-0.687315,0.7681684,-0.640254,0.8069267,-0.5906515,0.8424902,-0.5387125,0.8747158,-0.4846363
0.9034753,-0.4286404,0.9286547,-0.3709459,0.9501534,-0.3117819
-0.8852286,-0.4651556,-0.8490238,-0.5283546,-0.8083153,-0.5887499,-0.76332,-0.6460218,-0.7142725,-0.6998682,-0.661437,-0.75,-0.6050949,-0.7961535,-0.5455408,-0.8380842,-0.4830923,-0.8755698,-0.4180822,-0.9084091
-0.3508549,-0.93643,-0.281765,-0.9594836,-0.2111807,-0.977447
-0.2157755,0.9764428,-0.298831,0.9543064,-0.3796778,0.9251192,-0.4577188,0.8890967,-0.5323792,0.8465066,-0.6031055,0.7976613,-0.6693764,0.7429228,-0.7307024,0.6826963,-0.7866292,0.6174269,-0.8367448,0.5475931
-0.8806772,0.4737158,-0.9181046,0.3963375,-0.9487476,0.3160315
-0.2090988,-0.9778943,-0.2771587,-0.9608245,-0.343854,-0.939023,-0.4088554,-0.9125991,-0.4718456,-0.881681,-0.5325117,-0.8464227,-0.5905561,-0.8069973,-0.6456928,-0.7635975,-0.697649,-0.7164383,-0.7461729,-0.6657534
-0.7910213,-0.6117878,-0.8319755,-0.5548134,-0.8688331,-0.4951038
