0,0,0,0,0,0
-0.1013727,-0.244487,-0.06459212,-0.740126,-0.05239663,-0.5803876
0.4383913,0.1623872,0.2489741,0.6379331,-0.1836994,0.5043441
-0.7014768,0.1390643,-0.5169941,-0.3368516,-0.4914655,0.1159379
0.2609713,0.1263564,0.1537861,0.3908696,-0.1468539,0.3428751
0.3977391,-0.07391822,0.3068123,0.3738135,0.351207,-0.06609775
0.3221261,-0.1588287,0.3817078,0.1270092,0.3186991,-0.148545
-0.1754931,0.1120148,-0.2339572,-0.1134908,-0.2080489,0.1055028
-0.1186575,0.2421407,-0.1513382,0.1639367,-0.1272132,0.3049079
0.1526697,-0.08583689,0.1666243,0.02464139,0.3217461,-0.2633498
-0.1934648,0.178923,-0.2911697,-0.07286468,-0.2856573,0.01163626
0.163575,-0.1571469,0.2514978,0.01040354,0.2258673,0.009773277
-0.0588129,0.156818,-0.1251038,0.07438242,-0.2194714,0.2871123
-0.2111844,0.01588249,-0.2060509,-0.3634404,-0.1222048,-0.2208531
0.1722108,-0.04692557,0.157966,0.2323833,0.09283888,0.04593664
0.08498287,-0.05568022,0.06306177,0.104969,0.02338332,-0.08302242
0.01031119,0.09051967,-0.009225428,0.02421278,-0.03956664,0.1684704
0.1015413,-0.02856195,0.09259337,0.09236899,0.04796362,0.05303255
-0.04629368,0.03324163,-0.03428948,-0.05309856,-0.01160663,0.02823448
-0.1465316,0.05742759,-0.2349041,-0.04473972,-0.2690113,0.09089762
-0.1158842,-0.1280486,-0.1002557,-0.2594008,-0.171682,-0.201242
0.001715243,0.1473216,-0.03709573,0.3158826,-0.1561957,0.2282327
-0.1181018,0.1160486,-0.1715077,0.1460814,-0.1617368,0.06368038
-0.1294353,0.06639731,-0.1871815,-0.03101069,-0.246971,0.1668851
0.06581789,0.03034228,0.09123802,0.1022633,0.1154334,-0.02364171
0.005988255,0.1203035,-0.06274578,0.08490431,-0.1448164,0.207435
-0.09199876,0.03238829,-0.1360847,0.05400355,-0.1282642,-0.01869276
0.2122428,0.1231928,0.1085085,0.2215519,0.189908,0.1633282
0.03050828,0.009474456,0.05514884,-0.05404329,0.06368113,-0.03841442
-0.06864961,0.1445146,-0.1745631,0.1631783,-0.2778491,0.2043359
-0.1817402,-0.1067852,-0.1689878,-0.3025812,-0.1403311,-0.2779142
0.1062549,0.03940505,0.07447398,0.2197111,-0.01753336,0.1616216
-0.09462965,0.0005123615,-0.08053195,-0.08665645,-0.05237824,0.04644996
-0.04732484,-0.1052116,-0.02510935,-0.2266216,-0.009084404,-0.2288566
0.1101018,0.06351054,0.06785187,0.1344424,0.1452925,0.01144385
0.03803778,0.03784943,0.0002837777,0.1364308,-0.04068056,0.1511723
0.03829172,0.07444429,0.01420587,0.1315027,0.0394406,0.03416216
0.0835582,-0.08690749,0.1544387,-0.0668079,0.1900067,-0.08158392
-0.1037082,0.130532,-0.1403782,0.1964828,-0.2235176,0.179378
0.05353612,0.09372914,0.002071001,0.1656829,-0.01457715,0.1457244
-0.032626,-0.09525216,-0.005244717,-0.1466467,-0.008014053,-0.1002197
0.2215192,0.03481043,0.200869,0.1690543,0.1733623,0.2042841
-0.1361801,0.02219674,-0.136216,-0.07355574,-0.09432954,-0.05070084
0.1042388,0.001672089,0.0818966,0.09241819,0.1519709,-0.06259912
-0.05613148,0.001537561,-0.03645527,-0.09173828,0.02016783,-0.03737515
0.02468187,-0.05471176,0.04472494,-0.1503794,0.07676458,-0.1605676
-0.03222594,-0.07188451,-0.04173428,-0.09384322,-0.09369838,-0.05066764
0.001781255,0.06925833,0.01285827,0.08776504,0.0283916,0.04916883
0.03330821,0.01323795,0.01157922,0.1137764,-0.03363323,0.068892
-0.1666624,-0.002983809,-0.160946,-0.08294886,-0.1504018,-0.06354949
0.02355361,0.004432917,0.03406209,-0.04458076,0.08825868,-0.009018242
-0.1700459,0.02769181,-0.153223,-0.06891174,-0.132515,-0.05256082
-0.1186543,-0.02032268,-0.09576368,-0.1425982,-0.1136007,0.003442019
0.004335046,-0.09056437,0.03149912,-0.05175996,0.08929528,-0.1341396
-0.100662,-0.1065202,-0.038333,-0.1962442,-0.07897562,-0.1868874
0.01903407,0.0923059,0.002559736,0.1277913,0.02937779,0.08142591
0.1027182,0.03472489,0.07956225,0.1017528,0.1088528,0.01995653
0.02272148,-0.09418243,0.06001563,-0.08406299,0.1169357,-0.1204348
0.05558193,0.04215443,0.02424878,0.1747137,-0.019458,0.1558435
-0.01564777,-0.03331763,0.02045739,-0.1551131,0.1079519,-0.1274436
0.005689483,0.09114927,-0.02628186,0.06510562,-0.04744064,0.1127543
-0.1257387,-0.02917418,-0.1184856,-0.1263645,-0.1050701,-0.100653
0.01557428,0.03075361,0.0004408956,0.1212984,-0.002374351,-0.01475197
0.004275382,0.01425302,-0.006062269,0.08674675,-0.0174551,-0.01977855
0.04441643,0.02010864,0.03227931,0.1095577,0.02619803,0.02679729
0.02864581,0.02113861,0.06329799,0.05455458,0.157012,-0.06935793
-0.01182908,-0.05764836,0.05494696,-0.04000008,0.1079861,-0.1595796
-0.0293933,-0.1073332,0.009284988,-0.1693153,0.0006105304,-0.08651137
-0.0195557,0.07659292,-0.032695,0.03555733,-0.09355479,0.09934431
0.06614083,0.073497,0.01550797,0.1636926,0.004858747,0.1478617
0.002029702,-0.07229239,-0.01157427,-0.09592456,-0.03793609,-0.04854262
0.02227849,0.07880604,-0.05033988,0.07711768,-0.09307384,0.1691443
0.004865706,-0.07079458,0.009796381,-0.09683704,0.004098654,-0.04329735
0.05164385,0.06480318,-0.004160821,0.1489705,-0.04929282,0.1389233
-0.03366491,0.05088848,-0.05942854,0.07115459,-0.07253689,0.09248501
0.01176631,-0.007063985,0.001018584,0.02593815,0.01057288,0.03407705
0.09902942,0.06119949,0.06827497,0.172486,0.08096403,0.07404214
-0.04520261,-0.09426492,-0.00993713,-0.1582314,-0.006003738,-0.1353844
0.01547861,0.0170837,-0.009580016,0.1257575,-0.04947671,0.1120954
0.01890057,0.07910651,-0.05665797,0.08646673,-0.1146463,0.1807722
-0.1603733,0.02219839,-0.1573297,0.001111902,-0.139536,-0.04940852
0.005365908,-0.07569301,-0.003562063,-0.08634257,-0.01469162,-0.07441276
-0.04612803,-0.03697103,-0.003587604,-0.1140762,0.03881958,-0.1462108
-0.07630962,-0.05340594,-0.04918289,-0.1687495,-0.07745731,-0.02582467
0.01380819,-0.06330222,0.05434868,-0.08077812,0.0646469,-0.09936744
0.01441368,0.09046453,0.004825003,0.07832551,-0.01941183,0.1187316
-0.03224488,-0.08740139,-0.007561697,-0.1323982,-0.01374245,-0.1151231
0.0249685,-0.006247342,0.04469174,-0.1002366,0.09822083,-0.09406757
0.1269561,0.01273772,0.1131877,0.08136436,0.0922569,0.05318832
0.02089025,0.09034187,0.009397473,0.1267194,0.01720502,0.1070401
0.1436172,-0.04215033,0.1251471,0.02012445,0.08686167,0.039261
0.01776493,-0.04750484,0.01130942,-0.05683988,0.01788744,-0.06771123
-0.001764528,-0.08651668,0.002070785,-0.07371563,0.02295592,-0.1088009
0.0176301,-0.006911993,0.03595346,-0.09020704,0.09074086,-0.1091517
-0.04448652,-0.01231456,-0.06218719,0.04457444,-0.1039659,0.05583036
-0.1189281,-0.002765596,-0.1140712,-0.06759076,-0.09084946,-0.04503022
-0.009945422,0.03829199,0.02417395,0.04334956,0.06996092,-0.004230201
-0.01560575,-0.01405507,-0.008155763,-0.09565568,-0.02614701,0.01081842
0.002486192,0.09157342,-0.01429172,0.07640254,-0.0359349,0.1119506
0.03163052,-0.15176,0.1020121,-0.1500207,0.167837,-0.1980078
-0.02012461,0.07250178,-0.001212418,0.08685875,0.04078135,0.05954492
0.02342319,0.06144482,-0.04972333,0.05971533,-0.1001049,0.09229884
-0.01885119,0.1131169,-0.03779854,0.1044109,-0.04770786,0.1635436
-0.05434513,0.03584546,-0.1125917,0.04283479,-0.1595581,0.01296622
0.06333245,0.07379073,0.0145147,0.1292198,-0.01244749,0.1274015
0.01007743,-0.08831024,0.02694649,-0.03224784,0.04622501,-0.1149704
0.03282446,0.03562909,0.01283967,0.101255,-0.008758903,0.005825996
-0.05923629,-0.01216695,-0.02567703,-0.08741567,0.01558208,-0.07889408
-0.1300783,0.01457609,-0.1226651,-0.006507307,-0.08825034,-0.02678151
0.02433312,-0.02266997,0.08987051,-0.03021622,0.1416909,-0.05520275
-0.0006708726,0.1165256,-0.01719737,0.07751018,-0.02990377,0.1459677
-0.01290264,-0.1035784,-0.001141682,-0.1394295,-0.02814338,-0.1305233
-0.003730297,0.01091909,0.008801758,-0.04236788,0.006469071,0.04495895
0.04258001,-0.04223126,0.02363843,0.04976666,-0.01129991,0.0545125
-0.01088014,0.1023592,-0.01606792,0.1033074,-0.02859032,0.1274437
-0.06171811,-0.0265258,-0.04616475,-0.1060455,-0.03402746,-0.0459466
0.02369979,0.08136213,0.01060414,0.03932643,-0.003712714,0.08724165
0.05692893,0.03189498,-0.009998143,0.00550878,-0.07310212,0.1212609
-0.03468305,-0.02165279,-0.04039729,0.04733613,-0.05696338,0.00361824
0.0434922,0.0374524,-0.02624893,0.008764207,-0.0783239,0.08651519
-0.0001474619,-0.02355242,0.002057135,0.05171007,0.00948292,-0.04136306
0.008527517,0.1146276,-0.02895096,0.1064376,-0.03950156,0.1449538
-0.02142193,-0.1091921,-0.009835515,-0.09677172,0.004910097,-0.1347724
0.1215104,-0.0150461,0.1103055,0.01032731,0.0805701,0.03213096
0.009422302,0.04057819,-0.05981207,0.01742473,-0.1104577,0.05478093
-0.02949518,0.04141134,-0.0313192,-0.03354526,-0.009064317,-0.03473103
0.05003291,-0.03234684,0.03737205,0.04490298,0.006988704,0.05536866
0.03327671,0.05185306,-0.003739625,0.1121514,-0.00773564,0.1195426
-0.02605212,0.01646364,-0.00463593,-0.0539158,0.01721349,-0.06481928
0.002082035,-0.08686388,0.002765834,-0.05059963,0.008797586,-0.1074321
-0.01040733,0.02734059,-0.008292019,-0.03981626,-0.01356173,0.02493167
-0.08893776,5.468726E-05,-0.1235016,-0.01196559,-0.1490738,-0.03615033
-0.04319113,-0.0287537,-0.02248365,-0.09745252,-0.0004532933,-0.03190881
-0.01909367,-0.08900958,0.005247224,-0.1391249,0.005826857,-0.1069291
0.09988052,-0.003249168,0.08607811,0.0225178,0.0611065,0.02362497
0.006791174,0.0007306337,-0.01191252,0.07167888,-0.02566773,0.01103926
-0.004225075,0.08144081,-0.01645829,0.09339398,-0.02430873,0.1082184
0.01688355,-0.03089368,0.01720208,0.04852474,0.01009721,0.04950547
0.127749,-0.0322718,0.1100958,0.006925371,0.07346541,0.02275071
-0.02029885,-0.09083748,-0.007499367,-0.06014037,0.01544726,-0.09187937
-0.005342558,-0.09337258,-0.01116612,-0.09046006,-0.001216969,-0.110449
-0.01948249,-0.05819386,0.05141747,-0.04398903,0.1009318,-0.09859589
-0.06737006,-0.008939505,-0.0552581,-0.03242165,-0.03450578,0.003351688
0.04184806,0.0007886887,0.02324489,0.07284892,0.01585269,0.08265829
-0.02281415,0.04487145,-0.01271129,-0.03146166,0.008589089,-0.03051156
0.1231022,-0.01589331,0.1123233,0.00776479,0.08308762,0.02564933
-0.06200916,0.002825782,-0.1019453,0.003033221,-0.1285935,-0.004758836
-0.009830058,0.05365068,-0.00840646,-0.009846509,-0.0001504421,-0.02797997
0.004482746,0.03365007,-1.299381E-05,-0.005464435,0.01195222,0.001061738
-0.03525636,0.064394,-0.01944175,0.07966739,0.008782566,0.0194068
-0.05037594,-0.05828154,-0.01325886,-0.1042091,0.006835863,-0.1095718
0.004502812,0.1024436,-0.002049971,0.08440512,-0.01996274,0.1197669
-0.01287761,-0.08336329,0.004102428,-0.1122227,0.003409624,-0.09639871
0.006200314,-0.07556397,0.009553447,-0.08246225,0.01058359,-0.1017815
-0.01152265,0.03687724,-0.07375276,0.03017545,-0.1116911,0.03123668
0.008957922,-0.07739186,0.03477466,-0.09103799,0.02034664,-0.1097889
-0.08344483,0.02207482,-0.05170012,-0.04328272,-0.007462263,-0.023873
0.08447713,0.004357249,0.07215381,0.04396272,0.05385852,0.02259354
0.03568617,0.01002938,0.03677928,-0.0590781,0.03650844,0.008966744
0.1095981,-0.0150564,0.0977571,-0.00207001,0.07160312,0.009254344
-0.004620671,-0.0848546,-0.004288763,-0.08538175,0.002833083,-0.1072751
0.10881,-0.01896309,0.09197772,8.843839E-05,0.0549109,0.002760693
0.01321109,0.09155113,0.007977396,0.07628846,-0.007586889,0.1010289
-0.06074059,-0.02069554,-0.06737089,0.01444498,-0.08462787,0.0001075268
0.02669829,-0.01971421,0.009535372,0.03602123,-0.008455038,-0.02240008
0.08860588,0.005622938,0.08725893,-0.0022358,0.07112145,0.002106413
-0.03049982,-0.04873687,-0.02702028,-0.01372987,-0.03011587,-0.05575681
0.07146654,0.005921245,0.01961082,0.003261149,-0.02038419,0.08024257
0.02688739,-0.02354914,0.04953808,-0.05623293,0.0312106,-0.05427164
0.03570217,0.006549418,0.03200227,-0.0263156,0.04729438,-0.005419374
-0.05443612,-0.02681255,-0.02243158,-0.07287067,-0.00437957,-0.08927673
-0.1019638,0.01474339,-0.08643317,-0.01067792,-0.0553382,-0.008092761
-0.005090833,0.06255698,-0.005182028,0.1446187,-0.005546749,0.06555706
0.003026277,-0.06789041,0.01788275,-0.07735872,0.008550234,-0.09116989
0.02845341,-0.03237981,0.002283633,0.01860553,-0.01968831,-0.02146989
-0.02077949,0.03894055,-0.02341884,0.07750553,-0.04384941,0.01639825
0.1075851,-0.006614048,0.09615546,-0.01309063,0.06579572,0.01008055
0.04894209,0.02954689,0.05302179,-0.01479223,0.0743674,0.001134247
-0.0212608,0.00781554,-0.01447594,0.03930908,0.007352412,0.02616751
-0.07241565,-0.006280154,-0.07110041,-0.01008642,-0.05691856,-0.001497209
0.02224022,0.006464392,0.01708144,-0.02248013,0.03135049,-0.01549709
-0.04528582,0.02831653,-0.09256756,0.01850019,-0.1264268,0.02183168
0.06922394,-0.03801042,0.06329012,0.01784408,0.02749127,0.03830212
0.0282349,0.07192171,-0.001243576,0.1093679,-0.01369559,0.09422284
0.02434754,-0.006307483,-0.001944542,0.04605716,-0.03582239,0.0104869
-0.0130477,0.008489132,-0.01396066,0.06805962,-0.02790248,0.0149923
0.008903772,0.04234213,0.006382197,2.014637E-05,0.0112626,0.03530872
-0.02101117,-0.03501278,-0.0146755,-0.05558556,0.01134324,-0.03090453
0.06828773,0.01105762,0.0767197,-0.009664506,0.09059024,0.02280724
0.09282672,-0.007395625,0.08931684,-0.01193297,0.07039398,0.001014791
-0.002835393,0.01136753,-0.05861366,-0.0006251037,-0.09277314,0.02923548
0.0001159757,-0.07535684,0.005458593,-0.0328185,0.02219704,-0.06669068
0.01944777,0.06081694,0.0004921854,0.100534,0.003919303,0.1041499
0.007962286,0.0336498,-0.001253724,0.07131428,-0.01859128,0.02371854
-0.01301891,-0.001443267,-0.02273232,0.04382926,-0.02355212,0.00100553
0.01731104,0.01733869,0.009498298,0.02720892,-0.009653926,0.009136319
0.0422551,-0.03353494,0.04373258,0.03196561,0.01223511,0.02340478
-0.01975006,-0.02783936,-0.01473254,0.01232141,-0.02612782,-0.02208412
0.03019983,-0.02272758,0.01201642,0.01760796,-0.01346636,-0.004233778
-0.01288489,0.09605408,-0.002651893,0.08711094,-0.01004893,0.1108031
0.07227141,-0.006282628,0.08304441,-0.01013727,0.09561032,0.01655313
0.010232,-0.07934403,0.00879097,-0.0974791,0.001379728,-0.04642624
-0.03290328,-0.01522803,-0.02347666,0.04453999,-0.0200386,0.005551219
0.0328142,0.02523363,-0.03137833,0.01723692,-0.06923294,0.05806565
0.06942451,0.005895205,0.08354217,0.006039947,0.09252101,0.02521633
-0.0201011,-0.07183027,0.0004675239,-0.1100822,0.008359,-0.1043003
0.0176549,0.03446448,0.006052315,0.002518237,0.01095808,0.003408015
0.09957266,-0.01361584,0.09186828,-0.01112995,0.06965584,0.001727507
0.03959888,-0.003398776,0.02506453,0.03278363,0.002282619,-0.004684925
-0.01774478,-0.02046287,-0.01175994,-0.0552507,-0.001913548,-0.02014408
0.0004271269,0.006578863,-0.005322099,0.01958716,-0.02327299,-0.001743555
-0.09199393,0.0146621,-0.0874663,0.02913826,-0.06925946,0.0005384982
0.0240584,-0.070508,0.004021287,-0.08175159,-0.008768082,-0.04513049
